Feature ID	Taxon
PP661411.1	Eukaryota;Streptophyta;Magnoliopsida;Fagales;Juglandaceae;Juglans;Juglans regia;NA;NA;NA
PP857600.1	Eukaryota;Streptophyta;Magnoliopsida;Fagales;Juglandaceae;Juglans;Juglans regia;NA;NA;NA
PP857601.1	Eukaryota;Streptophyta;Magnoliopsida;Fagales;Juglandaceae;Juglans;Juglans regia;NA;NA;NA
PP857603.1	Eukaryota;Streptophyta;Magnoliopsida;Fagales;Juglandaceae;Juglans;Juglans regia;NA;NA;NA
PP857607.1	Eukaryota;Streptophyta;Magnoliopsida;Fagales;Juglandaceae;Juglans;Juglans regia;NA;NA;NA
HQ323940.1	Eukaryota;Streptophyta;Pinopsida;Cupressales;Cupressaceae;Juniperus;Juniperus communis;NA;NA;NA
NC_035068.1	Eukaryota;Streptophyta;Pinopsida;Cupressales;Cupressaceae;Juniperus;Juniperus communis;NA;NA;NA
HM024557.1	Eukaryota;Streptophyta;Pinopsida;Cupressales;Cupressaceae;Juniperus;Juniperus communis;Juniperus communis subsp. communis;Juniperus communis var. communis;NA
HM024558.1	Eukaryota;Streptophyta;Pinopsida;Cupressales;Cupressaceae;Juniperus;Juniperus communis;Juniperus communis subsp. communis;Juniperus communis var. depressa;NA
LC420868.1	Eukaryota;Streptophyta;Pinopsida;Cupressales;Cupressaceae;Juniperus;Juniperus communis;Juniperus communis subsp. communis;Juniperus communis var. oblonga;NA
HM024559.1	Eukaryota;Streptophyta;Pinopsida;Cupressales;Cupressaceae;Juniperus;Juniperus communis;Juniperus communis subsp. communis;Juniperus communis var. saxatilis;NA
NC_040851.1	Eukaryota;Streptophyta;Magnoliopsida;Zingiberales;Zingiberaceae;Kaempferia;Kaempferia galanga;NA;NA;NA
AY424791.1	Eukaryota;Streptophyta;Magnoliopsida;Zingiberales;Zingiberaceae;Kaempferia;Kaempferia rotunda;NA;NA;NA
MW849498.1	Eukaryota;Streptophyta;Magnoliopsida;Zingiberales;Zingiberaceae;Kaempferia;Kaempferia rotunda;NA;NA;NA
AF034880.1	Eukaryota;Streptophyta;Magnoliopsida;Lamiales;Bignoniaceae;Kigelia;Kigelia africana;NA;NA;NA
EF105072.1	Eukaryota;Streptophyta;Magnoliopsida;Lamiales;Bignoniaceae;Kigelia;Kigelia africana;NA;NA;NA
NC_054310.1	Eukaryota;Streptophyta;Magnoliopsida;Fabales;Fabaceae;Lablab;Lablab purpureus;NA;NA;NA
NC_066745.1	Eukaryota;Streptophyta;Magnoliopsida;Asterales;Asteraceae;Lactuca;Lactuca indica;NA;NA;NA
GU109289.1	Eukaryota;Streptophyta;Magnoliopsida;Asterales;Asteraceae;Lactuca;Lactuca indica;NA;Lactuca indica var. laciniata;NA
MT985717.1	Eukaryota;Streptophyta;Magnoliopsida;Asterales;Asteraceae;Lactuca;Lactuca sativa;NA;NA;NA
NC_007578.1	Eukaryota;Streptophyta;Magnoliopsida;Asterales;Asteraceae;Lactuca;Lactuca sativa;NA;NA;NA
NC_036808.1	Eukaryota;Streptophyta;Magnoliopsida;Cucurbitales;Cucurbitaceae;Lagenaria;Lagenaria siceraria;NA;NA;NA
OP362570.1	Eukaryota;Streptophyta;Magnoliopsida;Cucurbitales;Cucurbitaceae;Lagenaria;Lagenaria siceraria;NA;NA;NA
AF354180.1	Eukaryota;Streptophyta;Magnoliopsida;Myrtales;Lythraceae;Lagerstroemia;Lagerstroemia speciosa;NA;NA;NA
AY905468.1	Eukaryota;Streptophyta;Magnoliopsida;Myrtales;Lythraceae;Lagerstroemia;Lagerstroemia speciosa;NA;NA;NA
NC_031414.1	Eukaryota;Streptophyta;Magnoliopsida;Myrtales;Lythraceae;Lagerstroemia;Lagerstroemia speciosa;NA;NA;NA
JX893305.1	Eukaryota;Streptophyta;Magnoliopsida;Lamiales;Lamiaceae;Lamium;Lamium album;NA;NA;NA
JX893305.1_1	Eukaryota;Streptophyta;Magnoliopsida;Lamiales;Lamiaceae;Lamium;Lamium album;NA;NA;NA
KP338101.1	Eukaryota;Streptophyta;Magnoliopsida;Lamiales;Lamiaceae;Lamium;Lamium album;NA;NA;NA
NC_036971.1	Eukaryota;Streptophyta;Magnoliopsida;Lamiales;Lamiaceae;Lamium;Lamium album;NA;NA;NA
JF779959.1	Eukaryota;Streptophyta;Magnoliopsida;Lamiales;Lamiaceae;Lamium;Lamium album;Lamium album subsp. album;NA;NA
EF546932.1	Eukaryota;Streptophyta;Magnoliopsida;Lamiales;Lamiaceae;Lamium;Lamium album;Lamium album subsp. crinitum;NA;NA
NC_063108.1	Eukaryota;Streptophyta;Magnoliopsida;Sapindales;Meliaceae;Lansium;Lansium domesticum;NA;NA;NA
NC_048970.1	Eukaryota;Streptophyta;Magnoliopsida;Alismatales;Araceae;Lasia;Lasia spinosa;NA;NA;NA
AY839416.1	Eukaryota;Streptophyta;Magnoliopsida;Fabales;Fabaceae;Lathyrus;Lathyrus cicera;NA;NA;NA
AY839444.1	Eukaryota;Streptophyta;Magnoliopsida;Fabales;Fabaceae;Lathyrus;Lathyrus ochrus;NA;NA;NA
AB546802.1	Eukaryota;Streptophyta;Magnoliopsida;Fabales;Fabaceae;Lathyrus;Lathyrus oleraceus;NA;NA;NA
NC_039371.1	Eukaryota;Streptophyta;Magnoliopsida;Fabales;Fabaceae;Lathyrus;Lathyrus oleraceus;Lathyrus oleraceus subsp. biflorus;NA;NA
NC_014063.1	Eukaryota;Streptophyta;Magnoliopsida;Fabales;Fabaceae;Lathyrus;Lathyrus sativus;NA;NA;NA
AY839465.1	Eukaryota;Streptophyta;Magnoliopsida;Fabales;Fabaceae;Lathyrus;Lathyrus sylvestris;NA;NA;NA
KX668066.1	Eukaryota;Streptophyta;Magnoliopsida;Fabales;Fabaceae;Lathyrus;Lathyrus sylvestris;NA;NA;NA
AY839468.1	Eukaryota;Streptophyta;Magnoliopsida;Fabales;Fabaceae;Lathyrus;Lathyrus tuberosus;NA;NA;NA
NC_034700.1	Eukaryota;Streptophyta;Magnoliopsida;Laurales;Lauraceae;Laurus;Laurus nobilis;NA;NA;NA
AY570457.1	Eukaryota;Streptophyta;Magnoliopsida;Lamiales;Lamiaceae;Lavandula;Lavandula angustifolia;NA;NA;NA
KM886625.1	Eukaryota;Streptophyta;Magnoliopsida;Lamiales;Lamiaceae;Lavandula;Lavandula angustifolia;NA;NA;NA
NC_029370.1	Eukaryota;Streptophyta;Magnoliopsida;Lamiales;Lamiaceae;Lavandula;Lavandula angustifolia;NA;NA;NA
NC_046835.1	Eukaryota;Streptophyta;Magnoliopsida;Lamiales;Lamiaceae;Lavandula;Lavandula dentata;NA;NA;NA
JN221957.1	Eukaryota;Streptophyta;Magnoliopsida;Ericales;Lecythidaceae;Lecythis;Lecythis ollaria;NA;NA;NA
MW226396.1	Eukaryota;Streptophyta;Magnoliopsida;Gentianales;Apocynaceae;Leichhardtia;Leichhardtia australis;NA;NA;NA
NC_027152.1	Eukaryota;Streptophyta;Magnoliopsida;Fabales;Fabaceae;Lens;Lens culinaris;NA;NA;NA
NC_034363.1	Eukaryota;Streptophyta;Magnoliopsida;Brassicales;Brassicaceae;Lepidium;Lepidium meyenii;NA;NA;NA
NC_047178.1	Eukaryota;Streptophyta;Magnoliopsida;Brassicales;Brassicaceae;Lepidium;Lepidium sativum;NA;NA;NA
EU721217.1	Eukaryota;Streptophyta;Magnoliopsida;Sapindales;Sapindaceae;Lepisanthes;Lepisanthes alata;NA;NA;NA
EU721212.1	Eukaryota;Streptophyta;Magnoliopsida;Sapindales;Sapindaceae;Lepisanthes;Lepisanthes rubiginosa;NA;NA;NA
AB817392.1	Eukaryota;Streptophyta;Magnoliopsida;Fabales;Fabaceae;Leucaena;Leucaena leucocephala;NA;NA;NA
KF048135.1	Eukaryota;Streptophyta;Magnoliopsida;Fabales;Fabaceae;Leucaena;Leucaena leucocephala;NA;NA;NA
MZ970082.1	Eukaryota;Streptophyta;Magnoliopsida;Liliales;Liliaceae;Lilium;Lilium auratum;NA;NA;NA
LC654091.1	Eukaryota;Streptophyta;Magnoliopsida;Liliales;Liliaceae;Lilium;Lilium auratum;NA;Lilium auratum var. auratum;NA
NC_035589.1	Eukaryota;Streptophyta;Magnoliopsida;Liliales;Liliaceae;Lilium;Lilium lancifolium;NA;NA;NA
LC654134.1	Eukaryota;Streptophyta;Magnoliopsida;Liliales;Liliaceae;Lilium;Lilium lancifolium;NA;Lilium lancifolium var. flaviflorum;NA
MZ970096.1	Eukaryota;Streptophyta;Magnoliopsida;Liliales;Liliaceae;Lilium;Lilium leichtlinii;NA;NA;NA
LC654140.1	Eukaryota;Streptophyta;Magnoliopsida;Liliales;Liliaceae;Lilium;Lilium leichtlinii;NA;NA;Lilium leichtlinii f. pseudotigrinum
MZ970112.1	Eukaryota;Streptophyta;Magnoliopsida;Liliales;Liliaceae;Lilium;Lilium leichtlinii;Lilium leichtlinii subsp. maximowiczii;NA;NA
KT461522.1	Eukaryota;Streptophyta;Magnoliopsida;Alismatales;Alismataceae;Limnocharis;Limnocharis flava;NA;NA;NA
CP013008.1	Bacteria;Cyanobacteriota;Cyanophyceae;Oscillatoriales;Sirenicapillariaceae;Limnospira;Limnospira platensis;NA;NA;NA
AY295299.1	Eukaryota;Streptophyta;Magnoliopsida;Sapindales;Rutaceae;Limonia;Limonia acidissima;NA;NA;NA
NC_086954.1	Eukaryota;Streptophyta;Magnoliopsida;Sapindales;Rutaceae;Limonia;Limonia acidissima;NA;NA;NA
NC_036356.1	Eukaryota;Streptophyta;Magnoliopsida;Malpighiales;Linaceae;Linum;Linum usitatissimum;NA;NA;NA
NC_035238.1	Eukaryota;Streptophyta;Magnoliopsida;Sapindales;Sapindaceae;Litchi;Litchi chinensis;NA;NA;NA
NC_009274.1	Eukaryota;Streptophyta;Magnoliopsida;Brassicales;Brassicaceae;Lobularia;Lobularia maritima;NA;NA;NA
NC_029960.1	Eukaryota;Streptophyta;Magnoliopsida;Arecales;Arecaceae;Lodoicea;Lodoicea maldivica;NA;NA;NA
OQ621738.1	Eukaryota;Streptophyta;Magnoliopsida;Arecales;Arecaceae;Lodoicea;Lodoicea maldivica;NA;NA;NA
NC_045045.1	Eukaryota;Streptophyta;Magnoliopsida;Dipsacales;Caprifoliaceae;Lonicera;Lonicera confusa;NA;NA;NA
KU298629.1	Eukaryota;Streptophyta;Magnoliopsida;Dipsacales;Caprifoliaceae;Lonicera;Lonicera japonica;NA;NA;NA
NC_026839.1	Eukaryota;Streptophyta;Magnoliopsida;Dipsacales;Caprifoliaceae;Lonicera;Lonicera japonica;NA;NA;NA
PP081760.1	Eukaryota;Streptophyta;Magnoliopsida;Dipsacales;Caprifoliaceae;Lonicera;Lonicera japonica;NA;NA;NA
PV868754.1	Eukaryota;Streptophyta;Magnoliopsida;Dipsacales;Caprifoliaceae;Lonicera;Lonicera japonica;NA;NA;NA
HM228553.1	Eukaryota;Streptophyta;Magnoliopsida;Dipsacales;Caprifoliaceae;Lonicera;Lonicera japonica;NA;Lonicera japonica var. chinensis;NA
DQ536835.1	Eukaryota;Streptophyta;Magnoliopsida;Cucurbitales;Cucurbitaceae;Luffa;Luffa acutangula;NA;NA;NA
KF487444.1	Eukaryota;Streptophyta;Magnoliopsida;Cucurbitales;Cucurbitaceae;Luffa;Luffa acutangula;NA;Luffa acutangula var. amara;NA
KF487447.1	Eukaryota;Streptophyta;Magnoliopsida;Cucurbitales;Cucurbitaceae;Luffa;Luffa acutangula;NA;Luffa acutangula var. forskalii;NA
NC_072516.1	Eukaryota;Streptophyta;Magnoliopsida;Cucurbitales;Cucurbitaceae;Luffa;Luffa aegyptiaca;NA;NA;NA
NC_026681.1	Eukaryota;Streptophyta;Magnoliopsida;Fabales;Fabaceae;Lupinus;Lupinus albus;NA;NA;NA
AY618494.1	Eukaryota;Streptophyta;Magnoliopsida;Fabales;Fabaceae;Lupinus;Lupinus albus;Lupinus albus subsp. graecus;NA;NA
DQ417006.1	Eukaryota;Streptophyta;Magnoliopsida;Fabales;Fabaceae;Lupinus;Lupinus angustifolius;NA;NA;NA
AY618496.1	Eukaryota;Streptophyta;Magnoliopsida;Fabales;Fabaceae;Lupinus;Lupinus angustifolius;Lupinus angustifolius subsp. angustifolius;NA;NA
AY618497.1	Eukaryota;Streptophyta;Magnoliopsida;Fabales;Fabaceae;Lupinus;Lupinus angustifolius;Lupinus angustifolius subsp. reticulatus;NA;NA
DQ417008.1	Eukaryota;Streptophyta;Magnoliopsida;Fabales;Fabaceae;Lupinus;Lupinus cosentinii;NA;NA;NA
AY618501.1	Eukaryota;Streptophyta;Magnoliopsida;Fabales;Fabaceae;Lupinus;Lupinus mutabilis;NA;NA;NA
MN916560.1	Eukaryota;Streptophyta;Magnoliopsida;Solanales;Solanaceae;Lycium;Lycium barbarum;NA;NA;NA
NC_041110.1	Eukaryota;Streptophyta;Magnoliopsida;Solanales;Solanaceae;Lycium;Lycium barbarum;NA;NA;NA
OM804205.1	Eukaryota;Streptophyta;Magnoliopsida;Solanales;Solanaceae;Lycium;Lycium barbarum;NA;NA;NA
KT906334.1	Eukaryota;Streptophyta;Magnoliopsida;Solanales;Solanaceae;Lycium;Lycium barbarum;NA;Lycium barbarum var. auranticarpum;NA
MN916563.1	Eukaryota;Streptophyta;Magnoliopsida;Solanales;Solanaceae;Lycium;Lycium chinense;NA;NA;NA
NC_042204.1	Eukaryota;Streptophyta;Magnoliopsida;Solanales;Solanaceae;Lycium;Lycium chinense;NA;NA;NA
PV869136.1	Eukaryota;Streptophyta;Magnoliopsida;Solanales;Solanaceae;Lycium;Lycium chinense;NA;NA;NA
NC_025288.1	Eukaryota;Streptophyta;Magnoliopsida;Proteales;Proteaceae;Macadamia;Macadamia integrifolia;NA;NA;NA
FJ917058.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Moraceae;Maclura;Maclura pomifera;NA;NA;NA
EU717341.1	Eukaryota;Streptophyta;Magnoliopsida;Fabales;Fabaceae;Macrotyloma;Macrotyloma uniflorum;NA;NA;NA
GQ273652.1	Eukaryota;Streptophyta;Cycadopsida;Cycadales;Zamiaceae;Macrozamia;Macrozamia riedlei;NA;NA;NA
JX215395.1	Eukaryota;Streptophyta;Cycadopsida;Cycadales;Zamiaceae;Macrozamia;Macrozamia riedlei;NA;NA;NA
AY122433.1	Eukaryota;Streptophyta;Magnoliopsida;Brassicales;Capparaceae;Maerua;Maerua angolensis;NA;NA;NA
KR737673.1	Eukaryota;Streptophyta;Magnoliopsida;Brassicales;Capparaceae;Maerua;Maerua angolensis;NA;NA;NA
MK187138.1	Eukaryota;Streptophyta;Magnoliopsida;Brassicales;Capparaceae;Maerua;Maerua angolensis;NA;NA;NA
MK187139.1	Eukaryota;Streptophyta;Magnoliopsida;Brassicales;Capparaceae;Maerua;Maerua angolensis;NA;NA;NA
NC_056770.1	Eukaryota;Streptophyta;Magnoliopsida;Magnoliales;Magnoliaceae;Magnolia;Magnolia denudata;NA;NA;NA
NC_020318.1	Eukaryota;Streptophyta;Magnoliopsida;Magnoliales;Magnoliaceae;Magnolia;Magnolia grandiflora;NA;NA;NA
AF350957.1	Eukaryota;Streptophyta;Magnoliopsida;Malpighiales;Malpighiaceae;Malpighia;Malpighia emarginata;NA;NA;NA
AB817506.1	Eukaryota;Streptophyta;Magnoliopsida;Malpighiales;Malpighiaceae;Malpighia;Malpighia glabra;NA;NA;NA
NC_045389.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Malus;Malus baccata;NA;NA;NA
NC_061549.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Malus;Malus domestica;NA;NA;NA
KF486660.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Malus;Malus domestica;Malus domestica subsp. chinensis;NA;NA
NC_036368.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Malus;Malus micromalus;NA;NA;NA
NC_031163.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Malus;Malus prunifolia;NA;NA;NA
NC_050059.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Malus;Malus sieboldii;NA;NA;NA
NC_057587.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Malus;Malus spectabilis;NA;NA;NA
NC_062299.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Malus;Malus sylvestris;NA;NA;NA
KY697511.1	Eukaryota;Streptophyta;Magnoliopsida;Malvales;Malvaceae;Malva;Malva sylvestris;NA;NA;NA
NC_059767.1	Eukaryota;Streptophyta;Magnoliopsida;Malvales;Malvaceae;Malva;Malva verticillata;NA;NA;NA
KP055522.1	Eukaryota;Streptophyta;Magnoliopsida;Sapindales;Anacardiaceae;Mangifera;Mangifera foetida;NA;NA;NA
NC_084069.1	Eukaryota;Streptophyta;Magnoliopsida;Sapindales;Anacardiaceae;Mangifera;Mangifera foetida;NA;NA;NA
MG584477.1	Eukaryota;Streptophyta;Magnoliopsida;Sapindales;Anacardiaceae;Mangifera;Mangifera indica;NA;NA;NA
NC_035239.1	Eukaryota;Streptophyta;Magnoliopsida;Sapindales;Anacardiaceae;Mangifera;Mangifera indica;NA;NA;NA
KY084914.1	Eukaryota;Streptophyta;Magnoliopsida;Sapindales;Anacardiaceae;Mangifera;Mangifera laurina;NA;NA;NA
NC_066470.1	Eukaryota;Streptophyta;Magnoliopsida;Sapindales;Anacardiaceae;Mangifera;Mangifera odorata;NA;NA;NA
NC_084066.1	Eukaryota;Streptophyta;Magnoliopsida;Sapindales;Anacardiaceae;Mangifera;Mangifera quadrifida;NA;NA;NA
NC_071957.1	Eukaryota;Streptophyta;Magnoliopsida;Sapindales;Anacardiaceae;Mangifera;Mangifera similis;NA;NA;NA
NC_010433.1	Eukaryota;Streptophyta;Magnoliopsida;Malpighiales;Euphorbiaceae;Manihot;Manihot esculenta;NA;NA;NA
EU518905.1	Eukaryota;Streptophyta;Magnoliopsida;Malpighiales;Euphorbiaceae;Manihot;Manihot esculenta;Manihot esculenta subsp. esculenta;NA;NA
EU518907.1	Eukaryota;Streptophyta;Magnoliopsida;Malpighiales;Euphorbiaceae;Manihot;Manihot esculenta;Manihot esculenta subsp. peruviana;NA;NA
DQ924309.1	Eukaryota;Streptophyta;Magnoliopsida;Ericales;Sapotaceae;Manilkara;Manilkara zapota;NA;NA;NA
JN413111.1	Eukaryota;Streptophyta;Magnoliopsida;Zingiberales;Marantaceae;Maranta;Maranta arundinacea;NA;NA;NA
DQ643379.1	Eukaryota;Streptophyta;Polypodiopsida;Salviniales;Marsileaceae;Marsilea;Marsilea quadrifolia;NA;NA;NA
MN167283.1	Eukaryota;Streptophyta;Magnoliopsida;Asterales;Asteraceae;Matricaria;Matricaria chamomilla;NA;NA;NA
NC_068750.1	Eukaryota;Streptophyta;Magnoliopsida;Asterales;Asteraceae;Matricaria;Matricaria chamomilla;NA;NA;NA
NC_034358.1	Eukaryota;Streptophyta;Magnoliopsida;Brassicales;Brassicaceae;Matthiola;Matthiola incana;NA;NA;NA
DQ131554.1	Eukaryota;Streptophyta;Magnoliopsida;Fabales;Fabaceae;Medicago;Medicago sativa;NA;NA;NA
JQ041881.1	Eukaryota;Streptophyta;Magnoliopsida;Fabales;Fabaceae;Medicago;Medicago sativa;NA;NA;NA
KJ746339.1	Eukaryota;Streptophyta;Magnoliopsida;Fabales;Fabaceae;Medicago;Medicago sativa;Medicago sativa subsp. falcata;NA;NA
KU600227.1	Eukaryota;Streptophyta;Magnoliopsida;Fabales;Fabaceae;Medicago;Medicago sativa;Medicago sativa subsp. falcata;NA;NA
NC_042841.1	Eukaryota;Streptophyta;Magnoliopsida;Fabales;Fabaceae;Medicago;Medicago sativa;Medicago sativa subsp. sativa;NA;NA
EU647829.1	Eukaryota;Streptophyta;Magnoliopsida;Zingiberales;Marantaceae;Megaphrynium;Megaphrynium macrostachyum;NA;NA;NA
JN413113.1	Eukaryota;Streptophyta;Magnoliopsida;Zingiberales;Marantaceae;Megaphrynium;Megaphrynium macrostachyum;NA;NA;NA
EU721207.1	Eukaryota;Streptophyta;Magnoliopsida;Sapindales;Sapindaceae;Melicoccus;Melicoccus bijugatus;NA;NA;NA
AB546813.1	Eukaryota;Streptophyta;Magnoliopsida;Fabales;Fabaceae;Melilotus;Melilotus albus;NA;NA;NA
MN533622.1	Eukaryota;Streptophyta;Magnoliopsida;Fabales;Fabaceae;Melilotus;Melilotus albus;NA;NA;NA
NC_041419.1	Eukaryota;Streptophyta;Magnoliopsida;Fabales;Fabaceae;Melilotus;Melilotus albus;NA;NA;NA
MN533496.1	Eukaryota;Streptophyta;Magnoliopsida;Fabales;Fabaceae;Melilotus;Melilotus indicus;NA;NA;NA
KF758420.1	Eukaryota;Streptophyta;Magnoliopsida;Fabales;Fabaceae;Melilotus;Melilotus officinalis;NA;NA;NA
NC_070051.1	Eukaryota;Streptophyta;Magnoliopsida;Fabales;Fabaceae;Melilotus;Melilotus officinalis;NA;NA;NA
MN533511.1	Eukaryota;Streptophyta;Magnoliopsida;Fabales;Fabaceae;Melilotus;Melilotus officinalis;Melilotus officinalis subsp. suaveolens;NA;NA
MN533514.1	Eukaryota;Streptophyta;Magnoliopsida;Fabales;Fabaceae;Melilotus;Melilotus officinalis;Melilotus officinalis subsp. suaveolens;NA;NA
MN533693.1	Eukaryota;Streptophyta;Magnoliopsida;Fabales;Fabaceae;Melilotus;Melilotus officinalis;Melilotus officinalis subsp. suaveolens;NA;NA
MN533698.1	Eukaryota;Streptophyta;Magnoliopsida;Fabales;Fabaceae;Melilotus;Melilotus officinalis;Melilotus officinalis subsp. suaveolens;NA;NA
NC_066033.1	Eukaryota;Streptophyta;Magnoliopsida;Lamiales;Lamiaceae;Melissa;Melissa officinalis;NA;NA;NA
AY618512.1	Eukaryota;Streptophyta;Magnoliopsida;Lamiales;Lamiaceae;Mentha;Mentha aquatica;NA;NA;NA
KY024203.1	Eukaryota;Streptophyta;Magnoliopsida;Lamiales;Lamiaceae;Mentha;Mentha aquatica;NA;Mentha aquatica var. citrata;NA
AY618513.1	Eukaryota;Streptophyta;Magnoliopsida;Lamiales;Lamiaceae;Mentha;Mentha arvensis;NA;NA;NA
KX668075.1	Eukaryota;Streptophyta;Magnoliopsida;Lamiales;Lamiaceae;Mentha;Mentha arvensis;NA;NA;NA
AY618514.1	Eukaryota;Streptophyta;Magnoliopsida;Lamiales;Lamiaceae;Mentha;Mentha australis;NA;NA;NA
KC414276.1	Eukaryota;Streptophyta;Magnoliopsida;Lamiales;Lamiaceae;Mentha;Mentha canadensis;NA;NA;NA
NC_044082.1	Eukaryota;Streptophyta;Magnoliopsida;Lamiales;Lamiaceae;Mentha;Mentha canadensis;NA;NA;NA
PV868863.1	Eukaryota;Streptophyta;Magnoliopsida;Lamiales;Lamiaceae;Mentha;Mentha canadensis;NA;NA;NA
AY618516.1	Eukaryota;Streptophyta;Magnoliopsida;Lamiales;Lamiaceae;Mentha;Mentha cervina;NA;NA;NA
GU381522.1	Eukaryota;Streptophyta;Magnoliopsida;Lamiales;Lamiaceae;Mentha;Mentha cervina;NA;NA;NA
ON684553.1	Eukaryota;Streptophyta;Magnoliopsida;Lamiales;Lamiaceae;Mentha;Mentha cervina;NA;NA;NA
ON684560.1	Eukaryota;Streptophyta;Magnoliopsida;Lamiales;Lamiaceae;Mentha;Mentha cervina;NA;NA;NA
AY618517.1	Eukaryota;Streptophyta;Magnoliopsida;Lamiales;Lamiaceae;Mentha;Mentha cunninghamii;NA;NA;NA
AY618518.1	Eukaryota;Streptophyta;Magnoliopsida;Lamiales;Lamiaceae;Mentha;Mentha diemenica;NA;NA;NA
AY618519.1	Eukaryota;Streptophyta;Magnoliopsida;Lamiales;Lamiaceae;Mentha;Mentha gattefossei;NA;NA;NA
AY618520.1	Eukaryota;Streptophyta;Magnoliopsida;Lamiales;Lamiaceae;Mentha;Mentha japonica;NA;NA;NA
NC_032054.1	Eukaryota;Streptophyta;Magnoliopsida;Lamiales;Lamiaceae;Mentha;Mentha longifolia;NA;NA;NA
NC_086489.1	Eukaryota;Streptophyta;Magnoliopsida;Lamiales;Lamiaceae;Mentha;Mentha pulegium;NA;NA;NA
AY618523.1	Eukaryota;Streptophyta;Magnoliopsida;Lamiales;Lamiaceae;Mentha;Mentha requienii;NA;NA;NA
AY618524.1	Eukaryota;Streptophyta;Magnoliopsida;Lamiales;Lamiaceae;Mentha;Mentha satureioides;NA;NA;NA
OR891909.1	Eukaryota;Streptophyta;Magnoliopsida;Lamiales;Lamiaceae;Mentha;Mentha sp.;NA;NA;NA
AY943460.1	Eukaryota;Streptophyta;Magnoliopsida;Lamiales;Lamiaceae;Mentha;Mentha sp. Edwards 177;NA;NA;NA
FJ593456.1	Eukaryota;Streptophyta;Magnoliopsida;Lamiales;Lamiaceae;Mentha;Mentha sp. JSZ-2009a;NA;NA;NA
MN481448.1	Eukaryota;Streptophyta;Magnoliopsida;Lamiales;Lamiaceae;Mentha;Mentha sp. UASWS1889;NA;NA;NA
NC_037247.1	Eukaryota;Streptophyta;Magnoliopsida;Lamiales;Lamiaceae;Mentha;Mentha spicata;NA;NA;NA
JQ669052.1	Eukaryota;Streptophyta;Magnoliopsida;Lamiales;Lamiaceae;Mentha;Mentha spicata;Mentha spicata subsp. condensata;NA;NA
AY618526.1	Eukaryota;Streptophyta;Magnoliopsida;Lamiales;Lamiaceae;Mentha;Mentha suaveolens;NA;NA;NA
NC_086486.1	Eukaryota;Streptophyta;Magnoliopsida;Lamiales;Lamiaceae;Mentha;Mentha suaveolens;NA;NA;NA
KY024195.1	Eukaryota;Streptophyta;Magnoliopsida;Lamiales;Lamiaceae;Mentha;Mentha x piperita;NA;NA;NA
NC_047475.1	Eukaryota;Streptophyta;Magnoliopsida;Lamiales;Lamiaceae;Mentha;Mentha x piperita;NA;NA;NA
GU381520.1	Eukaryota;Streptophyta;Magnoliopsida;Lamiales;Lamiaceae;Mentha;Mentha x rotundifolia;NA;NA;NA
AY295296.1	Eukaryota;Streptophyta;Magnoliopsida;Sapindales;Rutaceae;Merrillia;Merrillia caloxylon;NA;NA;NA
NC_032688.1	Eukaryota;Streptophyta;Magnoliopsida;Sapindales;Rutaceae;Merrillia;Merrillia caloxylon;NA;NA;NA
AJ505453.1	Eukaryota;Streptophyta;Magnoliopsida;Lamiales;Lamiaceae;Mesosphaerum;Mesosphaerum suaveolens;NA;NA;NA
MK187100.1	Eukaryota;Streptophyta;Magnoliopsida;Lamiales;Lamiaceae;Mesosphaerum;Mesosphaerum suaveolens;NA;NA;NA
AM157409.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Mespilus;Mespilus germanica;NA;NA;NA
NC_049111.1	Eukaryota;Streptophyta;Magnoliopsida;Malpighiales;Calophyllaceae;Mesua;Mesua ferrea;NA;NA;NA
NC_042921.1	Eukaryota;Streptophyta;Magnoliopsida;Fabales;Fabaceae;Mimosa;Mimosa pudica;NA;NA;NA
NC_061660.1	Eukaryota;Streptophyta;Magnoliopsida;Ericales;Sapotaceae;Mimusops;Mimusops elengi;NA;NA;NA
NC_041297.1	Eukaryota;Streptophyta;Magnoliopsida;Caryophyllales;Nyctaginaceae;Mirabilis;Mirabilis jalapa;NA;NA;NA
NC_036807.1	Eukaryota;Streptophyta;Magnoliopsida;Cucurbitales;Cucurbitaceae;Momordica;Momordica charantia;NA;NA;NA
OP222139.1	Eukaryota;Streptophyta;Magnoliopsida;Cucurbitales;Cucurbitaceae;Momordica;Momordica charantia;NA;NA;NA
PZ143378.1	Eukaryota;Streptophyta;Magnoliopsida;Cucurbitales;Cucurbitaceae;Momordica;Momordica charantia;NA;NA;NA
